(8004003, 'edu packnameless #3', 18, 56, Decimal('5016.56'))
(10012005, 'importoamalgamalg #5', 19, 34, Decimal('5016.55'))
(10014016, 'edu packamalgamalg #16', 18, 38, Decimal('5016.29'))
(8005003, 'scholarnameless #3', 17, 58, Decimal('5015.90'))
(7007005, 'brandbrand #5', 9, 31, Decimal('5015.89'))
(6013005, 'exportibrand #5', 18, 17, Decimal('5015.68'))
(9004011, 'edu packmaxi #11', 17, 36, Decimal('5015.57'))
(3004002, 'edu packexporti #2', 7, 45, Decimal('5015.12'))
(2001001, 'amalgimporto #1', 8, 21, Decimal('5014.82'))
(8008003, 'namelessnameless #3', 7, 7, Decimal('5014.08'))
(9003005, 'exportimaxi #5', 17, 13, Decimal('5014.07'))
(5002002, 'importoscholar #2', 17, 8, Decimal('5013.78'))
(7003005, 'exportibrand #5', 17, 29, Decimal('5013.36'))
(1003001, 'exportiamalg #1', 9, 57, Decimal('5013.19'))
(9006009, 'corpmaxi #9', 17, 42, Decimal('5013.12'))
(4004001, 'edu packedu pack #1', 19, 28, Decimal('5013.10'))
(8008001, 'namelessnameless #1', 7, 37, Decimal('5013.09'))
(9003005, 'exportimaxi #5', 19, 10, Decimal('5012.67'))
(1003001, 'exportiamalg #1', 8, 10, Decimal('5012.60'))
(10004016, 'edu packunivamalg #16', 17, 18, Decimal('5012.28'))
(6015005, 'scholarbrand #5', 19, 29, Decimal('5012.27'))
(8011001, 'amalgmaxi #1', 17, 33, Decimal('5012.02'))
(5004002, 'edu packscholar #2', 6, 18, Decimal('5011.80'))
(10004004, 'edu packunivamalg #4', 9, 35, Decimal('5011.44'))
(10010005, 'univamalgamalg #5', 18, 27, Decimal('5011.20'))
(8003010, 'exportinameless #10', 18, 25, Decimal('5010.56'))
(6012003, 'importobrand #3', 9, 13, Decimal('5010.20'))
(7008003, 'namelessbrand #3', 8, 6, Decimal('5009.91'))
(9002002, 'importomaxi #2', 19, 17, Decimal('5009.72'))
(7004003, 'edu packbrand #3', 17, 30, Decimal('5009.44'))
(8007009, 'brandnameless #9', 19, 34, Decimal('5008.72'))
(8008006, 'namelessnameless #6', 19, 12, Decimal('5008.50'))
(1004002, 'edu packamalg #2', 9, 49, Decimal('5008.15'))
(3003002, 'exportiexporti #2', 18, 54, Decimal('5008.13'))
(7002009, 'importobrand #9', 18, 1, Decimal('5008.12'))
(6008003, 'namelesscorp #3', 19, 7, Decimal('5007.36'))
(4003002, 'exportiedu pack #2', 8, 36, Decimal('5006.80'))
(6007006, 'brandcorp #6', 19, 51, Decimal('5006.66'))
(4004001, 'edu packedu pack #1', 9, 37, Decimal('5006.65'))
(7007010, 'brandbrand #10', 19, 26, Decimal('5006.56'))
(3004002, 'edu packexporti #2', 7, 42, Decimal('5006.10'))
(10015017, 'scholaramalgamalg #17', 18, 24, Decimal('5005.72'))
(1004002, 'edu packamalg #2', 9, 36, Decimal('5005.56'))
(5001002, 'amalgscholar #2', 9, 30, Decimal('5004.93'))
(8007010, 'brandnameless #10', 18, 26, Decimal('5004.50'))
(8012003, 'importomaxi #3', 17, 27, Decimal('5003.67'))
(4002002, 'importoedu pack #2', 19, 58, Decimal('5003.31'))
(10010007, 'univamalgamalg #7', 19, 24, Decimal('5002.32'))
(1001001, 'amalgamalg #1', 17, 23, Decimal('5002.27'))
(4003001, 'exportiedu pack #1', 6, 3, Decimal('5001.56'))
(10005013, 'scholarunivamalg #13', 9, 47, Decimal('5001.49'))
(9014005, 'edu packunivamalg #5', 7, 11, Decimal('5000.86'))
(5001001, 'amalgscholar #1', 19, 23, Decimal('5000.29'))
(10014011, 'edu packamalgamalg #11', 19, 52, Decimal('5000.27'))
(6016003, 'corpbrand #3', 19, 51, Decimal('5000.04'))
(6006001, 'corpcorp #1', 17, 38, Decimal('5000.02'))
(2004001, 'edu packimporto #1', 8, 41, Decimal('4999.80'))
(8001007, 'amalgnameless #7', 17, 56, Decimal('4999.68'))
(8008010, 'namelessnameless #10', 18, 48, Decimal('4999.68'))
(8014005, 'edu packmaxi #5', 8, 46, Decimal('4999.40'))
(5001001, 'amalgscholar #1', 6, 24, Decimal('4999.20'))
(10016008, 'corpamalgamalg #8', 19, 32, Decimal('4999.02'))
(6007005, 'brandcorp #5', 9, 42, Decimal('4998.87'))
(8009005, 'maxinameless #5', 18, 6, Decimal('4998.60'))
(10008009, 'namelessunivamalg #9', 18, 34, Decimal('4998.01'))
(9016005, 'corpunivamalg #5', 7, 12, Decimal('4997.53'))
(10007005, 'brandunivamalg #5', 17, 43, Decimal('4997.30'))
(7013009, 'exportinameless #9', 17, 10, Decimal('4996.68'))
(8004003, 'edu packnameless #3', 17, 51, Decimal('4996.41'))
(10003002, 'exportiunivamalg #2', 9, 28, Decimal('4996.35'))
(7011008, 'amalgnameless #8', 8, 40, Decimal('4996.32'))
(6008005, 'namelesscorp #5', 18, 14, Decimal('4996.04'))
(6012001, 'importobrand #1', 19, 56, Decimal('4995.96'))
(7016009, 'corpnameless #9', 17, 54, Decimal('4995.60'))
(4003001, 'exportiedu pack #1', 7, 40, Decimal('4995.48'))
(6008003, 'namelesscorp #3', 18, 31, Decimal('4995.41'))
(3002002, 'importoexporti #2', 7, 10, Decimal('4995.33'))
(8013009, 'exportimaxi #9', 18, 3, Decimal('4995.27'))
(8001009, 'amalgnameless #9', 18, 27, Decimal('4994.53'))
(10007004, 'brandunivamalg #4', 9, 40, Decimal('4994.22'))
(10007001, 'brandunivamalg #1', 9, 56, Decimal('4993.92'))
(2001001, 'amalgimporto #1', 9, 52, Decimal('4993.68'))
(6002001, 'importocorp #1', 17, 20, Decimal('4993.65'))
(9005009, 'scholarmaxi #9', 8, 28, Decimal('4992.96'))
(5002001, 'importoscholar #1', 9, 40, Decimal('4992.80'))
(6013004, 'exportibrand #4', 19, 21, Decimal('4992.24'))
(2004002, 'edu packimporto #2', 7, 14, Decimal('4992.00'))
(8005009, 'scholarnameless #9', 19, 59, Decimal('4991.96'))
(2004001, 'edu packimporto #1', 17, 32, Decimal('4991.87'))
(6010002, 'univbrand #2', 17, 34, Decimal('4991.38'))
(7010009, 'univnameless #9', 9, 32, Decimal('4991.38'))
(10010009, 'univamalgamalg #9', 18, 28, Decimal('4990.30'))
(5001002, 'amalgscholar #2', 9, 6, Decimal('4989.88'))
(6015001, 'scholarbrand #1', 19, 34, Decimal('4989.68'))
(2004001, 'edu packimporto #1', 17, 4, Decimal('4989.67'))
(4004002, 'edu packedu pack #2', 17, 20, Decimal('4989.48'))
(9001011, 'amalgmaxi #11', 9, 2, Decimal('4989.27'))
(10016001, 'corpamalgamalg #1', 8, 4, Decimal('4989.04'))
(8012003, 'importomaxi #3', 19, 52, Decimal('4988.61'))
(1002002, 'importoamalg #2', 17, 17, Decimal('4987.87'))
(8002007, 'importonameless #7', 18, 47, Decimal('4987.60'))
(9013008, 'exportiunivamalg #8', 9, 24, Decimal('4987.36'))
(10007002, 'brandunivamalg #2', 19, 46, Decimal('4987.34'))
(10002011, 'importounivamalg #11', 9, 7, Decimal('4986.90'))
(4002002, 'importoedu pack #2', 17, 42, Decimal('4986.62'))
(8007006, 'brandnameless #6', 19, 7, Decimal('4986.25'))
(5002001, 'importoscholar #1', 17, 4, Decimal('4986.17'))
(3003002, 'exportiexporti #2', 18, 8, Decimal('4986.16'))
(6005004, 'scholarcorp #4', 19, 41, Decimal('4986.10'))
(1003002, 'exportiamalg #2', 17, 59, Decimal('4985.96'))
(7008005, 'namelessbrand #5', 8, 7, Decimal('4985.90'))
(7008003, 'namelessbrand #3', 19, 41, Decimal('4984.98'))
(10012012, 'importoamalgamalg #12', 17, 51, Decimal('4984.65'))
(7012003, 'importonameless #3', 18, 15, Decimal('4983.41'))
(6016006, 'corpbrand #6', 7, 44, Decimal('4983.30'))
(1003001, 'exportiamalg #1', 8, 54, Decimal('4982.74'))
(7001005, 'amalgbrand #5', 17, 27, Decimal('4982.62'))
(10003016, 'exportiunivamalg #16', 18, 7, Decimal('4982.60'))
(7012009, 'importonameless #9', 19, 2, Decimal('4981.99'))
(9009002, 'maximaxi #2', 9, 45, Decimal('4981.94'))
(10011017, 'amalgamalgamalg #17', 17, 5, Decimal('4981.74'))
(10002014, 'importounivamalg #14', 17, 20, Decimal('4981.13'))
(6006003, 'corpcorp #3', 8, 17, Decimal('4980.96'))
(2001002, 'amalgimporto #2', 9, 16, Decimal('4980.86'))
(8005001, 'scholarnameless #1', 8, 37, Decimal('4980.36'))
(6006007, 'corpcorp #7', 17, 2, Decimal('4980.26'))
(4003001, 'exportiedu pack #1', 9, 27, Decimal('4979.94'))
(5002002, 'importoscholar #2', 9, 31, Decimal('4979.63'))
(10014001, 'edu packamalgamalg #1', 17, 13, Decimal('4979.40'))
(6012002, 'importobrand #2', 9, 0, Decimal('4979.18'))
(6006003, 'corpcorp #3', 9, 55, Decimal('4979.17'))
(9003008, 'exportimaxi #8', 9, 2, Decimal('4979.14'))
(9004011, 'edu packmaxi #11', 19, 2, Decimal('4978.82'))
(1004001, 'edu packamalg #1', 6, 23, Decimal('4977.40'))
(2004002, 'edu packimporto #2', 8, 38, Decimal('4977.20'))
(10010003, 'univamalgamalg #3', 19, 44, Decimal('4977.07'))
(7007005, 'brandbrand #5', 8, 9, Decimal('4976.98'))
(4001001, 'amalgedu pack #1', 8, 39, Decimal('4976.82'))
(2004001, 'edu packimporto #1', 8, 21, Decimal('4975.97'))
(8007001, 'brandnameless #1', 18, 18, Decimal('4975.32'))
(10002003, 'importounivamalg #3', 8, 15, Decimal('4972.24'))
(9001005, 'amalgmaxi #5', 8, 27, Decimal('4972.11'))
(4003002, 'exportiedu pack #2', 8, 42, Decimal('4972.00'))
(8008006, 'namelessnameless #6', 18, 37, Decimal('4971.78'))
(10015007, 'scholaramalgamalg #7', 18, 4, Decimal('4971.78'))
(7010004, 'univnameless #4', 7, 31, Decimal('4971.65'))
(10016003, 'corpamalgamalg #3', 17, 39, Decimal('4971.48'))
(10011016, 'amalgamalgamalg #16', 6, 36, Decimal('4971.47'))
(3002002, 'importoexporti #2', 17, 24, Decimal('4971.44'))
(3004002, 'edu packexporti #2', 8, 27, Decimal('4971.28'))
(7016009, 'corpnameless #9', 19, 10, Decimal('4971.00'))
(6001002, 'amalgcorp #2', 7, 16, Decimal('4970.88'))
(9005009, 'scholarmaxi #9', 19, 31, Decimal('4970.71'))
(6003005, 'exporticorp #5', 19, 28, Decimal('4970.67'))
(6016006, 'corpbrand #6', 9, 3, Decimal('4970.56'))
(8013009, 'exportimaxi #9', 17, 37, Decimal('4970.31'))
(2002001, 'importoimporto #1', 8, 4, Decimal('4969.80'))
(4001002, 'amalgedu pack #2', 18, 17, Decimal('4969.63'))
(8010008, 'univmaxi #8', 9, 40, Decimal('4969.56'))
(6013001, 'exportibrand #1', 19, 44, Decimal('4969.50'))
(5001002, 'amalgscholar #2', 18, 40, Decimal('4968.98'))
(1001001, 'amalgamalg #1', 8, 28, Decimal('4968.86'))
(6008001, 'namelesscorp #1', 8, 42, Decimal('4968.75'))
(9006011, 'corpmaxi #11', 18, 59, Decimal('4968.70'))
(10002007, 'importounivamalg #7', 6, 33, Decimal('4968.50'))
(10004008, 'edu packunivamalg #8', 9, 14, Decimal('4968.50'))
(9004011, 'edu packmaxi #11', 17, 19, Decimal('4968.37'))
(5001002, 'amalgscholar #2', 18, 49, Decimal('4968.30'))
(10003006, 'exportiunivamalg #6', 17, 43, Decimal('4967.93'))
(7001007, 'amalgbrand #7', 19, 6, Decimal('4967.76'))
(9014002, 'edu packunivamalg #2', 19, 42, Decimal('4967.40'))
(10014011, 'edu packamalgamalg #11', 8, 47, Decimal('4966.64'))
(7014001, 'edu packnameless #1', 18, 16, Decimal('4966.54'))
(6013003, 'exportibrand #3', 9, 17, Decimal('4966.40'))
(9002003, 'importomaxi #3', 17, 37, Decimal('4965.94'))
(2002001, 'importoimporto #1', 17, 5, Decimal('4965.88'))
(5002002, 'importoscholar #2', 9, 44, Decimal('4965.65'))
(8015003, 'scholarmaxi #3', 7, 10, Decimal('4965.60'))
(6004007, 'edu packcorp #7', 17, 12, Decimal('4965.12'))
(7001003, 'amalgbrand #3', 6, 39, Decimal('4965.10'))
(10015009, 'scholaramalgamalg #9', 9, 41, Decimal('4964.12'))
(10013004, 'exportiamalgamalg #4', 19, 24, Decimal('4964.07'))
(6003008, 'exporticorp #8', 8, 33, Decimal('4963.15'))
(10009006, 'maxiunivamalg #6', 9, 11, Decimal('4962.72'))
(1003001, 'exportiamalg #1', 6, 13, Decimal('4962.59'))
(8010001, 'univmaxi #1', 9, 0, Decimal('4962.40'))
(4001002, 'amalgedu pack #2', 9, 31, Decimal('4962.21'))
(3002002, 'importoexporti #2', 9, 38, Decimal('4961.78'))
(8003010, 'exportinameless #10', 19, 58, Decimal('4961.74'))
(9016005, 'corpunivamalg #5', 18, 54, Decimal('4961.33'))
(9013002, 'exportiunivamalg #2', 18, 40, Decimal('4960.80'))
(3002001, 'importoexporti #1', 17, 30, Decimal('4960.15'))
(1003001, 'exportiamalg #1', 6, 10, Decimal('4959.99'))
(3001001, 'amalgexporti #1', 7, 41, Decimal('4959.95'))
(7011001, 'amalgnameless #1', 8, 15, Decimal('4959.86'))
(10008009, 'namelessunivamalg #9', 17, 34, Decimal('4959.50'))
(9015002, 'scholarunivamalg #2', 18, 41, Decimal('4958.10'))
(7010007, 'univnameless #7', 17, 41, Decimal('4957.92'))
(6007007, 'brandcorp #7', 17, 18, Decimal('4957.43'))
(7005003, 'scholarbrand #3', 19, 17, Decimal('4957.29'))
(6005007, 'scholarcorp #7', 9, 57, Decimal('4957.20'))
(5001002, 'amalgscholar #2', 6, 59, Decimal('4956.90'))
(6006007, 'corpcorp #7', 19, 59, Decimal('4956.90'))
(6008007, 'namelesscorp #7', 19, 23, Decimal('4956.84'))
(6003004, 'exporticorp #4', 7, 56, Decimal('4956.70'))
(7005005, 'scholarbrand #5', 18, 36, Decimal('4956.50'))
(6015003, 'scholarbrand #3', 19, 55, Decimal('4955.96'))
(7004001, 'edu packbrand #1', 9, 25, Decimal('4955.58'))
(8001001, 'amalgnameless #1', 17, 54, Decimal('4955.42'))
(9006008, 'corpmaxi #8', 19, 24, Decimal('4955.26'))
(6004004, 'edu packcorp #4', 9, 54, Decimal('4955.16'))
(7013007, 'exportinameless #7', 9, 42, Decimal('4955.00'))
(6003008, 'exporticorp #8', 18, 36, Decimal('4954.44'))
(7016004, 'corpnameless #4', 18, 7, Decimal('4954.38'))
(10009017, 'maxiunivamalg #17', 9, 51, Decimal('4954.20'))
(8011001, 'amalgmaxi #1', 17, 15, Decimal('4954.04'))
(6004007, 'edu packcorp #7', 9, 29, Decimal('4953.75'))
(10014001, 'edu packamalgamalg #1', 17, 15, Decimal('4953.60'))
(9004003, 'edu packmaxi #3', 19, 24, Decimal('4953.30'))
(10001013, 'amalgunivamalg #13', 8, 30, Decimal('4953.00'))
(6016002, 'corpbrand #2', 9, 16, Decimal('4952.92'))
(7005006, 'scholarbrand #6', 17, 40, Decimal('4952.89'))
(7010010, 'univnameless #10', 8, 23, Decimal('4952.56'))
(10007001, 'brandunivamalg #1', 19, 28, Decimal('4952.08'))
(10009015, 'maxiunivamalg #15', 6, 23, Decimal('4951.68'))
(4001001, 'amalgedu pack #1', 9, 23, Decimal('4951.28'))
(8016004, 'corpmaxi #4', 19, 18, Decimal('4951.16'))
(5001001, 'amalgscholar #1', 18, 54, Decimal('4950.91'))
(9011009, 'amalgunivamalg #9', 8, 20, Decimal('4950.76'))
(5004002, 'edu packscholar #2', 19, 55, Decimal('4950.69'))
(7010004, 'univnameless #4', 18, 55, Decimal('4949.98'))
(6009005, 'maxicorp #5', 17, 5, Decimal('4949.88'))
(8003006, 'exportinameless #6', 18, 32, Decimal('4949.72'))
(9004008, 'edu packmaxi #8', 17, 33, Decimal('4949.12'))
(6006008, 'corpcorp #8', 19, 30, Decimal('4949.04'))
(9009002, 'maximaxi #2', 18, 1, Decimal('4948.96'))
(7003005, 'exportibrand #5', 19, 32, Decimal('4948.00'))
(4004002, 'edu packedu pack #2', 19, 11, Decimal('4947.81'))
(9011008, 'amalgunivamalg #8', 19, 34, Decimal('4947.78'))
(2001002, 'amalgimporto #2', 8, 25, Decimal('4947.75'))
(9014002, 'edu packunivamalg #2', 17, 38, Decimal('4947.55'))
(7002010, 'importobrand #10', 17, 5, Decimal('4946.90'))
(6012007, 'importobrand #7', 17, 5, Decimal('4946.00'))
(9015002, 'scholarunivamalg #2', 18, 34, Decimal('4945.45'))
(6008007, 'namelesscorp #7', 17, 48, Decimal('4945.34'))
(8004010, 'edu packnameless #10', 17, 18, Decimal('4945.34'))
(10015009, 'scholaramalgamalg #9', 17, 56, Decimal('4944.94'))
(9016009, 'corpunivamalg #9', 9, 30, Decimal('4944.56'))
(7010004, 'univnameless #4', 8, 34, Decimal('4944.50'))
(7012010, 'importonameless #10', 8, 41, Decimal('4944.24'))
(7007004, 'brandbrand #4', 7, 24, Decimal('4944.10'))
(10016004, 'corpamalgamalg #4', 18, 58, Decimal('4943.96'))
(7016005, 'corpnameless #5', 18, 34, Decimal('4943.80'))
(8003007, 'exportinameless #7', 19, 53, Decimal('4943.52'))
(7003002, 'exportibrand #2', 7, 29, Decimal('4943.44'))
(10012011, 'importoamalgamalg #11', 17, 55, Decimal('4943.20'))
(10010011, 'univamalgamalg #11', 18, 39, Decimal('4943.16'))
(8002009, 'importonameless #9', 19, 58, Decimal('4943.01'))
(8013001, 'exportimaxi #1', 17, 17, Decimal('4942.95'))
(2004001, 'edu packimporto #1', 18, 20, Decimal('4942.89'))
(1002001, 'importoamalg #1', 8, 38, Decimal('4942.83'))
(6016003, 'corpbrand #3', 17, 52, Decimal('4942.83'))
(8004003, 'edu packnameless #3', 17, 25, Decimal('4942.58'))
(3002001, 'importoexporti #1', 18, 21, Decimal('4942.54'))
(9001003, 'amalgmaxi #3', 18, 6, Decimal('4942.00'))
(6003005, 'exporticorp #5', 17, 30, Decimal('4941.42'))
(7008003, 'namelessbrand #3', 17, 31, Decimal('4941.00'))
(8006008, 'corpnameless #8', 17, 25, Decimal('4941.00'))
(9011009, 'amalgunivamalg #9', 9, 2, Decimal('4940.36'))
(4001001, 'amalgedu pack #1', 8, 41, Decimal('4939.95'))
(8006009, 'corpnameless #9', 9, 13, Decimal('4939.94'))
(10008012, 'namelessunivamalg #12', 18, 0, Decimal('4939.35'))
(1001001, 'amalgamalg #1', 8, 11, Decimal('4939.23'))
(7013001, 'exportinameless #1', 19, 14, Decimal('4939.20'))
(8009001, 'maxinameless #1', 19, 45, Decimal('4939.03'))
(8008010, 'namelessnameless #10', 18, 27, Decimal('4938.96'))
(7013001, 'exportinameless #1', 8, 31, Decimal('4938.75'))
(4001001, 'amalgedu pack #1', 6, 31, Decimal('4938.57'))
(10006003, 'corpunivamalg #3', 17, 55, Decimal('4938.48'))
(10014016, 'edu packamalgamalg #16', 18, 6, Decimal('4938.29'))
(7002009, 'importobrand #9', 6, 34, Decimal('4937.69'))
(8010008, 'univmaxi #8', 7, 45, Decimal('4937.60'))
(6013002, 'exportibrand #2', 19, 30, Decimal('4937.36'))
(2004002, 'edu packimporto #2', 7, 34, Decimal('4937.28'))
(7001001, 'amalgbrand #1', 19, 20, Decimal('4936.75'))
(3003002, 'exportiexporti #2', 8, 47, Decimal('4936.68'))
(10014011, 'edu packamalgamalg #11', 19, 56, Decimal('4936.28'))
(7001004, 'amalgbrand #4', 8, 38, Decimal('4935.92'))
(7010009, 'univnameless #9', 17, 19, Decimal('4935.60'))
(4002001, 'importoedu pack #1', 7, 16, Decimal('4935.42'))
(2004002, 'edu packimporto #2', 6, 50, Decimal('4935.00'))
(7001008, 'amalgbrand #8', 9, 8, Decimal('4934.80'))
(8010009, 'univmaxi #9', 17, 37, Decimal('4934.24'))
(9009011, 'maximaxi #11', 17, 40, Decimal('4934.15'))
(2003001, 'exportiimporto #1', 8, 21, Decimal('4933.82'))
(7015005, 'scholarnameless #5', 9, 57, Decimal('4933.79'))
(6014007, 'edu packbrand #7', 9, 31, Decimal('4933.77'))
(10009017, 'maxiunivamalg #17', 18, 45, Decimal('4933.73'))
(9006009, 'corpmaxi #9', 17, 2, Decimal('4933.50'))
(8007010, 'brandnameless #10', 8, 17, Decimal('4933.47'))
(2001001, 'amalgimporto #1', 9, 33, Decimal('4932.81'))
(7004003, 'edu packbrand #3', 19, 40, Decimal('4932.72'))
(10009005, 'maxiunivamalg #5', 17, 23, Decimal('4932.40'))
(10010004, 'univamalgamalg #4', 17, 22, Decimal('4932.38'))
(4002001, 'importoedu pack #1', 8, 13, Decimal('4931.77'))
(10015005, 'scholaramalgamalg #5', 18, 12, Decimal('4931.66'))
(5001001, 'amalgscholar #1', 18, 52, Decimal('4931.40'))
(7002003, 'importobrand #3', 9, 23, Decimal('4930.38'))
(1002001, 'importoamalg #1', 8, 3, Decimal('4930.03'))
(8012010, 'importomaxi #10', 9, 3, Decimal('4928.70'))
(9009003, 'maximaxi #3', 18, 34, Decimal('4928.42'))
(1004002, 'edu packamalg #2', 18, 12, Decimal('4928.33'))
(10010011, 'univamalgamalg #11', 9, 35, Decimal('4927.00'))
(1001001, 'amalgamalg #1', 9, 54, Decimal('4926.64'))
(10012011, 'importoamalgamalg #11', 17, 5, Decimal('4926.60'))
(10015003, 'scholaramalgamalg #3', 9, 34, Decimal('4925.29'))
(8004003, 'edu packnameless #3', 19, 9, Decimal('4924.65'))
(9011008, 'amalgunivamalg #8', 19, 28, Decimal('4924.54'))
(6003005, 'exporticorp #5', 17, 17, Decimal('4924.53'))
(8004010, 'edu packnameless #10', 9, 1, Decimal('4924.08'))
(6016002, 'corpbrand #2', 9, 24, Decimal('4923.88'))
(8004004, 'edu packnameless #4', 18, 47, Decimal('4923.72'))
(9015009, 'scholarunivamalg #9', 19, 32, Decimal('4923.69'))
(7001009, 'amalgbrand #9', 19, 43, Decimal('4923.40'))
(7002008, 'importobrand #8', 17, 48, Decimal('4922.46'))
(3001002, 'amalgexporti #2', 17, 58, Decimal('4921.86'))
(7001009, 'amalgbrand #9', 9, 21, Decimal('4921.83'))
(7005008, 'scholarbrand #8', 19, 14, Decimal('4921.60'))
(2001001, 'amalgimporto #1', 8, 5, Decimal('4921.56'))
(8016006, 'corpmaxi #6', 18, 56, Decimal('4921.56'))
(10010014, 'univamalgamalg #14', 9, 21, Decimal('4920.96'))
(9001003, 'amalgmaxi #3', 19, 16, Decimal('4920.48'))
(1001001, 'amalgamalg #1', 9, 21, Decimal('4920.35'))
(8005003, 'scholarnameless #3', 7, 9, Decimal('4920.30'))
(6004001, 'edu packcorp #1', 17, 4, Decimal('4920.01'))
(9003005, 'exportimaxi #5', 17, 2, Decimal('4919.75'))
(10015017, 'scholaramalgamalg #17', 9, 59, Decimal('4919.20'))
(1004001, 'edu packamalg #1', 9, 12, Decimal('4918.01'))
(8009006, 'maxinameless #6', 17, 45, Decimal('4918.00'))
(10011009, 'amalgamalgamalg #9', 18, 6, Decimal('4917.50'))
(10006008, 'corpunivamalg #8', 17, 14, Decimal('4917.09'))
(7001008, 'amalgbrand #8', 8, 3, Decimal('4917.08'))
(7013001, 'exportinameless #1', 17, 31, Decimal('4916.80'))
(1002002, 'importoamalg #2', 17, 2, Decimal('4916.46'))
(9005009, 'scholarmaxi #9', 19, 19, Decimal('4916.28'))
(6016003, 'corpbrand #3', 9, 50, Decimal('4915.73'))
(6008007, 'namelesscorp #7', 19, 14, Decimal('4915.34'))
(8013007, 'exportimaxi #7', 18, 44, Decimal('4915.20'))
(8016004, 'corpmaxi #4', 8, 9, Decimal('4915.08'))
(10008010, 'namelessunivamalg #10', 18, 41, Decimal('4914.56'))
(9014008, 'edu packunivamalg #8', 8, 28, Decimal('4914.54'))
(7016009, 'corpnameless #9', 19, 25, Decimal('4914.32'))
(10016012, 'corpamalgamalg #12', 9, 25, Decimal('4913.60'))
(10003014, 'exportiunivamalg #14', 9, 15, Decimal('4913.44'))
(8008009, 'namelessnameless #9', 19, 57, Decimal('4913.09'))
(10004011, 'edu packunivamalg #11', 19, 48, Decimal('4912.74'))
(5003002, 'exportischolar #2', 19, 2, Decimal('4912.24'))
(6013008, 'exportibrand #8', 6, 18, Decimal('4912.22'))
(None, None, 17, 10, Decimal('4911.88'))
(7014006, 'edu packnameless #6', 7, 3, Decimal('4911.38'))
(6001001, 'amalgcorp #1', 8, 7, Decimal('4910.36'))
(9007008, 'brandmaxi #8', 18, 47, Decimal('4910.23'))
(1004001, 'edu packamalg #1', 9, 53, Decimal('4909.78'))
(2003001, 'exportiimporto #1', 7, 37, Decimal('4908.78'))
(7016001, 'corpnameless #1', 17, 14, Decimal('4908.63'))
(3003001, 'exportiexporti #1', 8, 47, Decimal('4908.26'))
(8006009, 'corpnameless #9', 19, 40, Decimal('4907.76'))
(6003007, 'exporticorp #7', 18, 2, Decimal('4907.63'))
(3004001, 'edu packexporti #1', 6, 17, Decimal('4906.85'))
(2004001, 'edu packimporto #1', 6, 25, Decimal('4906.68'))
(6006002, 'corpcorp #2', 9, 43, Decimal('4906.59'))
(10007015, 'brandunivamalg #15', 19, 39, Decimal('4906.55'))
(6015006, 'scholarbrand #6', 17, 29, Decimal('4905.74'))
(8002005, 'importonameless #5', 19, 32, Decimal('4904.96'))
(6010008, 'univbrand #8', 17, 41, Decimal('4904.90'))
(6014003, 'edu packbrand #3', 19, 52, Decimal('4904.87'))
(2001001, 'amalgimporto #1', 8, 52, Decimal('4904.56'))
(8004001, 'edu packnameless #1', 17, 2, Decimal('4903.93'))
(3004001, 'edu packexporti #1', 8, 59, Decimal('4903.44'))
(7014001, 'edu packnameless #1', 18, 47, Decimal('4903.30'))
(7006001, 'corpbrand #1', 8, 58, Decimal('4903.01'))
(8015001, 'scholarmaxi #1', 18, 11, Decimal('4902.81'))
(10011004, 'amalgamalgamalg #4', 18, 59, Decimal('4902.57'))
(9014008, 'edu packunivamalg #8', 19, 1, Decimal('4901.57'))
(6012001, 'importobrand #1', 18, 24, Decimal('4901.52'))
(10003006, 'exportiunivamalg #6', 17, 15, Decimal('4901.44'))
(8002001, 'importonameless #1', 17, 50, Decimal('4901.16'))
(8007009, 'brandnameless #9', 18, 12, Decimal('4900.56'))
(9002002, 'importomaxi #2', 19, 23, Decimal('4900.41'))
(7011001, 'amalgnameless #1', 17, 9, Decimal('4899.61'))
(8007005, 'brandnameless #5', 18, 46, Decimal('4899.42'))
(6003004, 'exporticorp #4', 19, 5, Decimal('4899.30'))
(8011007, 'amalgmaxi #7', 7, 4, Decimal('4899.24'))
(6006001, 'corpcorp #1', 9, 57, Decimal('4899.00'))
(3001001, 'amalgexporti #1', 6, 1, Decimal('4898.88'))
(6005007, 'scholarcorp #7', 9, 21, Decimal('4898.53'))
(6006001, 'corpcorp #1', 19, 26, Decimal('4898.34'))
(7001007, 'amalgbrand #7', 17, 5, Decimal('4898.01'))
(1003002, 'exportiamalg #2', 17, 8, Decimal('4897.95'))
(7008007, 'namelessbrand #7', 18, 31, Decimal('4897.62'))
(1002001, 'importoamalg #1', 18, 19, Decimal('4897.37'))
(7004003, 'edu packbrand #3', 19, 27, Decimal('4897.01'))
(3002002, 'importoexporti #2', 6, 44, Decimal('4896.84'))
(9002003, 'importomaxi #3', 18, 27, Decimal('4896.84'))
(8010003, 'univmaxi #3', 9, 37, Decimal('4896.10'))
(9008008, 'namelessmaxi #8', 17, 27, Decimal('4895.52'))
(2001002, 'amalgimporto #2', 18, 49, Decimal('4895.27'))
(3001002, 'amalgexporti #2', 18, 21, Decimal('4894.99'))
(8014005, 'edu packmaxi #5', 8, 36, Decimal('4894.58'))
(10016001, 'corpamalgamalg #1', 8, 20, Decimal('4894.20'))
